index,query_id,score,relevant,id,file_id,table_id,model
129,6,0.0,False,2407.05154_S5.E2,2407.05154,S5.E2,llama3_1
129,7,0.0,False,2407.05154_S5.E2,2407.05154,S5.E2,llama3_1
129,8,0.0,False,2407.05154_S5.E2,2407.05154,S5.E2,llama3_1
129,9,0.0,False,2407.05154_S5.E2,2407.05154,S5.E2,llama3_1
129,10,0.0,False,2407.05154_S5.E2,2407.05154,S5.E2,llama3_1
130,1,0.0,False,2407.05154_A1.EGx2,2407.05154,A1.EGx2,llama3_1
130,2,0.0,False,2407.05154_A1.EGx2,2407.05154,A1.EGx2,llama3_1
130,3,0.0,False,2407.05154_A1.EGx2,2407.05154,A1.EGx2,llama3_1
130,4,0.0,False,2407.05154_A1.EGx2,2407.05154,A1.EGx2,llama3_1
130,5,0.0,False,2407.05154_A1.EGx2,2407.05154,A1.EGx2,llama3_1
130,6,0.0,False,2407.05154_A1.EGx2,2407.05154,A1.EGx2,llama3_1
130,7,0.0,False,2407.05154_A1.EGx2,2407.05154,A1.EGx2,llama3_1
130,8,0.0,False,2407.05154_A1.EGx2,2407.05154,A1.EGx2,llama3_1
130,9,0.0,False,2407.05154_A1.EGx2,2407.05154,A1.EGx2,llama3_1
130,10,0.0,False,2407.05154_A1.EGx2,2407.05154,A1.EGx2,llama3_1
131,1,0.0,False,2407.05154_A1.EGx3,2407.05154,A1.EGx3,llama3_1
131,2,0.0,False,2407.05154_A1.EGx3,2407.05154,A1.EGx3,llama3_1
131,3,0.0,False,2407.05154_A1.EGx3,2407.05154,A1.EGx3,llama3_1
131,4,0.0,False,2407.05154_A1.EGx3,2407.05154,A1.EGx3,llama3_1
131,5,0.0,False,2407.05154_A1.EGx3,2407.05154,A1.EGx3,llama3_1
131,6,0.0,False,2407.05154_A1.EGx3,2407.05154,A1.EGx3,llama3_1
131,7,0.0,False,2407.05154_A1.EGx3,2407.05154,A1.EGx3,llama3_1
131,8,0.0,False,2407.05154_A1.EGx3,2407.05154,A1.EGx3,llama3_1
131,9,0.0,False,2407.05154_A1.EGx3,2407.05154,A1.EGx3,llama3_1
131,10,0.0,False,2407.05154_A1.EGx3,2407.05154,A1.EGx3,llama3_1
132,1,0.0,False,2407.05154_A1.EGx4,2407.05154,A1.EGx4,llama3_1
132,2,0.0,False,2407.05154_A1.EGx4,2407.05154,A1.EGx4,llama3_1
132,3,0.0,False,2407.05154_A1.EGx4,2407.05154,A1.EGx4,llama3_1
132,4,0.0,False,2407.05154_A1.EGx4,2407.05154,A1.EGx4,llama3_1
132,5,0.0,False,2407.05154_A1.EGx4,2407.05154,A1.EGx4,llama3_1
132,6,0.0,False,2407.05154_A1.EGx4,2407.05154,A1.EGx4,llama3_1
132,7,0.0,False,2407.05154_A1.EGx4,2407.05154,A1.EGx4,llama3_1
132,8,0.0,False,2407.05154_A1.EGx4,2407.05154,A1.EGx4,llama3_1
132,9,0.0,False,2407.05154_A1.EGx4,2407.05154,A1.EGx4,llama3_1
132,10,0.0,False,2407.05154_A1.EGx4,2407.05154,A1.EGx4,llama3_1
133,1,0.0,False,2407.05154_A1.p2.1,2407.05154,A1.p2.1,llama3_1
133,2,0.0,False,2407.05154_A1.p2.1,2407.05154,A1.p2.1,llama3_1
133,3,0.0,False,2407.05154_A1.p2.1,2407.05154,A1.p2.1,llama3_1
133,4,0.0,False,2407.05154_A1.p2.1,2407.05154,A1.p2.1,llama3_1
133,5,0.0,False,2407.05154_A1.p2.1,2407.05154,A1.p2.1,llama3_1
133,6,0.0,False,2407.05154_A1.p2.1,2407.05154,A1.p2.1,llama3_1
133,7,0.0,False,2407.05154_A1.p2.1,2407.05154,A1.p2.1,llama3_1
133,8,0.0,False,2407.05154_A1.p2.1,2407.05154,A1.p2.1,llama3_1
133,9,0.0,False,2407.05154_A1.p2.1,2407.05154,A1.p2.1,llama3_1
133,10,0.0,False,2407.05154_A1.p2.1,2407.05154,A1.p2.1,llama3_1
134,1,0.0,False,2407.05154_A1.p3.1,2407.05154,A1.p3.1,llama3_1
134,2,0.0,False,2407.05154_A1.p3.1,2407.05154,A1.p3.1,llama3_1
134,3,0.0,False,2407.05154_A1.p3.1,2407.05154,A1.p3.1,llama3_1
134,4,0.0,False,2407.05154_A1.p3.1,2407.05154,A1.p3.1,llama3_1
134,5,0.0,False,2407.05154_A1.p3.1,2407.05154,A1.p3.1,llama3_1
134,6,0.0,False,2407.05154_A1.p3.1,2407.05154,A1.p3.1,llama3_1
134,7,0.0,False,2407.05154_A1.p3.1,2407.05154,A1.p3.1,llama3_1
134,8,0.0,False,2407.05154_A1.p3.1,2407.05154,A1.p3.1,llama3_1
134,9,0.0,False,2407.05154_A1.p3.1,2407.05154,A1.p3.1,llama3_1
134,10,0.0,False,2407.05154_A1.p3.1,2407.05154,A1.p3.1,llama3_1
135,1,0.4,False,2301.10799v2_S3.T1,2301.10799v2,S3.T1,llama3_1
135,2,0.0,False,2301.10799v2_S3.T1,2301.10799v2,S3.T1,llama3_1
135,3,0.8,True,2301.10799v2_S3.T1,2301.10799v2,S3.T1,llama3_1
135,4,0.2,False,2301.10799v2_S3.T1,2301.10799v2,S3.T1,llama3_1
135,5,0.0,False,2301.10799v2_S3.T1,2301.10799v2,S3.T1,llama3_1
135,6,0.0,False,2301.10799v2_S3.T1,2301.10799v2,S3.T1,llama3_1
135,7,0.0,False,2301.10799v2_S3.T1,2301.10799v2,S3.T1,llama3_1
135,8,0.2,False,2301.10799v2_S3.T1,2301.10799v2,S3.T1,llama3_1
135,9,0.9,True,2301.10799v2_S3.T1,2301.10799v2,S3.T1,llama3_1
135,10,0.0,False,2301.10799v2_S3.T1,2301.10799v2,S3.T1,llama3_1
136,1,0.8,True,2301.10799v2_S3.T2,2301.10799v2,S3.T2,llama3_1
136,2,0.0,False,2301.10799v2_S3.T2,2301.10799v2,S3.T2,llama3_1
136,3,0.2,False,2301.10799v2_S3.T2,2301.10799v2,S3.T2,llama3_1
136,4,0.0,False,2301.10799v2_S3.T2,2301.10799v2,S3.T2,llama3_1
136,5,0.0,False,2301.10799v2_S3.T2,2301.10799v2,S3.T2,llama3_1
136,6,0.0,False,2301.10799v2_S3.T2,2301.10799v2,S3.T2,llama3_1
136,7,0.0,False,2301.10799v2_S3.T2,2301.10799v2,S3.T2,llama3_1
136,8,0.0,False,2301.10799v2_S3.T2,2301.10799v2,S3.T2,llama3_1
136,9,0.8,True,2301.10799v2_S3.T2,2301.10799v2,S3.T2,llama3_1
136,10,0.0,False,2301.10799v2_S3.T2,2301.10799v2,S3.T2,llama3_1
137,1,0.0,False,2301.10799v2_S5.T3,2301.10799v2,S5.T3,llama3_1
137,2,0.0,False,2301.10799v2_S5.T3,2301.10799v2,S5.T3,llama3_1
137,3,0.0,False,2301.10799v2_S5.T3,2301.10799v2,S5.T3,llama3_1
137,4,0.1,False,2301.10799v2_S5.T3,2301.10799v2,S5.T3,llama3_1
137,5,0.0,False,2301.10799v2_S5.T3,2301.10799v2,S5.T3,llama3_1
137,6,0.0,False,2301.10799v2_S5.T3,2301.10799v2,S5.T3,llama3_1
137,7,0.0,False,2301.10799v2_S5.T3,2301.10799v2,S5.T3,llama3_1
137,8,0.0,False,2301.10799v2_S5.T3,2301.10799v2,S5.T3,llama3_1
137,9,0.8,True,2301.10799v2_S5.T3,2301.10799v2,S5.T3,llama3_1
137,10,0.0,False,2301.10799v2_S5.T3,2301.10799v2,S5.T3,llama3_1
138,1,0.0,False,2301.10799v2_A2.T4,2301.10799v2,A2.T4,llama3_1
138,2,0.0,False,2301.10799v2_A2.T4,2301.10799v2,A2.T4,llama3_1
138,3,0.0,False,2301.10799v2_A2.T4,2301.10799v2,A2.T4,llama3_1
138,4,0.2,False,2301.10799v2_A2.T4,2301.10799v2,A2.T4,llama3_1
138,5,0.0,False,2301.10799v2_A2.T4,2301.10799v2,A2.T4,llama3_1
138,6,0.0,False,2301.10799v2_A2.T4,2301.10799v2,A2.T4,llama3_1
138,7,0.0,False,2301.10799v2_A2.T4,2301.10799v2,A2.T4,llama3_1
138,8,0.0,False,2301.10799v2_A2.T4,2301.10799v2,A2.T4,llama3_1
138,9,0.95,True,2301.10799v2_A2.T4,2301.10799v2,A2.T4,llama3_1
138,10,0.0,False,2301.10799v2_A2.T4,2301.10799v2,A2.T4,llama3_1
139,1,0.0,False,2301.10799v2_A3.T5,2301.10799v2,A3.T5,llama3_1
139,2,0.0,False,2301.10799v2_A3.T5,2301.10799v2,A3.T5,llama3_1
139,3,0.1,False,2301.10799v2_A3.T5,2301.10799v2,A3.T5,llama3_1
139,4,0.2,False,2301.10799v2_A3.T5,2301.10799v2,A3.T5,llama3_1
139,5,0.0,False,2301.10799v2_A3.T5,2301.10799v2,A3.T5,llama3_1
139,6,0.0,False,2301.10799v2_A3.T5,2301.10799v2,A3.T5,llama3_1
139,7,0.0,False,2301.10799v2_A3.T5,2301.10799v2,A3.T5,llama3_1
139,8,0.0,False,2301.10799v2_A3.T5,2301.10799v2,A3.T5,llama3_1
139,9,0.8,True,2301.10799v2_A3.T5,2301.10799v2,A3.T5,llama3_1
139,10,0.0,False,2301.10799v2_A3.T5,2301.10799v2,A3.T5,llama3_1
140,1,0.0,False,2301.10799v2_A3.T6,2301.10799v2,A3.T6,llama3_1
140,2,0.0,False,2301.10799v2_A3.T6,2301.10799v2,A3.T6,llama3_1
140,3,0.0,False,2301.10799v2_A3.T6,2301.10799v2,A3.T6,llama3_1
140,4,0.1,False,2301.10799v2_A3.T6,2301.10799v2,A3.T6,llama3_1
140,5,0.0,False,2301.10799v2_A3.T6,2301.10799v2,A3.T6,llama3_1
140,6,0.6,True,2301.10799v2_A3.T6,2301.10799v2,A3.T6,llama3_1
140,7,0.0,False,2301.10799v2_A3.T6,2301.10799v2,A3.T6,llama3_1
140,8,0.0,False,2301.10799v2_A3.T6,2301.10799v2,A3.T6,llama3_1
140,9,0.85,True,2301.10799v2_A3.T6,2301.10799v2,A3.T6,llama3_1
140,10,0.0,False,2301.10799v2_A3.T6,2301.10799v2,A3.T6,llama3_1
141,1,0.8,True,2301.10799v2_A6.T7,2301.10799v2,A6.T7,llama3_1
141,2,0.0,False,2301.10799v2_A6.T7,2301.10799v2,A6.T7,llama3_1
141,3,0.2,False,2301.10799v2_A6.T7,2301.10799v2,A6.T7,llama3_1
141,4,0.8,True,2301.10799v2_A6.T7,2301.10799v2,A6.T7,llama3_1
141,5,0.0,False,2301.10799v2_A6.T7,2301.10799v2,A6.T7,llama3_1
141,6,0.0,False,2301.10799v2_A6.T7,2301.10799v2,A6.T7,llama3_1
141,7,0.0,False,2301.10799v2_A6.T7,2301.10799v2,A6.T7,llama3_1
141,8,0.0,False,2301.10799v2_A6.T7,2301.10799v2,A6.T7,llama3_1
141,9,0.95,True,2301.10799v2_A6.T7,2301.10799v2,A6.T7,llama3_1
141,10,0.0,False,2301.10799v2_A6.T7,2301.10799v2,A6.T7,llama3_1
142,1,0.7,True,2301.10799v2_A6.T8,2301.10799v2,A6.T8,llama3_1
142,2,0.0,False,2301.10799v2_A6.T8,2301.10799v2,A6.T8,llama3_1
142,3,0.0,False,2301.10799v2_A6.T8,2301.10799v2,A6.T8,llama3_1
142,4,0.2,False,2301.10799v2_A6.T8,2301.10799v2,A6.T8,llama3_1
142,5,0.0,False,2301.10799v2_A6.T8,2301.10799v2,A6.T8,llama3_1
142,6,0.8,True,2301.10799v2_A6.T8,2301.10799v2,A6.T8,llama3_1
142,7,0.0,False,2301.10799v2_A6.T8,2301.10799v2,A6.T8,llama3_1
142,8,0.0,False,2301.10799v2_A6.T8,2301.10799v2,A6.T8,llama3_1
142,9,0.8,True,2301.10799v2_A6.T8,2301.10799v2,A6.T8,llama3_1
142,10,0.0,False,2301.10799v2_A6.T8,2301.10799v2,A6.T8,llama3_1
143,1,0.8,True,2301.10799v2_A6.T9,2301.10799v2,A6.T9,llama3_1
143,2,0.0,False,2301.10799v2_A6.T9,2301.10799v2,A6.T9,llama3_1
143,3,0.0,False,2301.10799v2_A6.T9,2301.10799v2,A6.T9,llama3_1
143,4,0.1,False,2301.10799v2_A6.T9,2301.10799v2,A6.T9,llama3_1
143,5,0.0,False,2301.10799v2_A6.T9,2301.10799v2,A6.T9,llama3_1
143,6,0.0,False,2301.10799v2_A6.T9,2301.10799v2,A6.T9,llama3_1
143,7,0.0,False,2301.10799v2_A6.T9,2301.10799v2,A6.T9,llama3_1
143,8,0.0,False,2301.10799v2_A6.T9,2301.10799v2,A6.T9,llama3_1
143,9,0.8,True,2301.10799v2_A6.T9,2301.10799v2,A6.T9,llama3_1
143,10,0.0,False,2301.10799v2_A6.T9,2301.10799v2,A6.T9,llama3_1
144,1,0.0,False,2404.18961v1_S1.T1,2404.18961v1,S1.T1,llama3_1
144,2,0.0,False,2404.18961v1_S1.T1,2404.18961v1,S1.T1,llama3_1
144,3,0.0,False,2404.18961v1_S1.T1,2404.18961v1,S1.T1,llama3_1
144,4,0.1,False,2404.18961v1_S1.T1,2404.18961v1,S1.T1,llama3_1
144,5,0.0,False,2404.18961v1_S1.T1,2404.18961v1,S1.T1,llama3_1
144,6,0.0,False,2404.18961v1_S1.T1,2404.18961v1,S1.T1,llama3_1
144,7,0.0,False,2404.18961v1_S1.T1,2404.18961v1,S1.T1,llama3_1
144,8,0.0,False,2404.18961v1_S1.T1,2404.18961v1,S1.T1,llama3_1
144,9,0.8,True,2404.18961v1_S1.T1,2404.18961v1,S1.T1,llama3_1
144,10,0.0,False,2404.18961v1_S1.T1,2404.18961v1,S1.T1,llama3_1
145,1,0.0,False,2404.18961v1_S2.T2,2404.18961v1,S2.T2,llama3_1
145,2,0.0,False,2404.18961v1_S2.T2,2404.18961v1,S2.T2,llama3_1
145,3,0.0,False,2404.18961v1_S2.T2,2404.18961v1,S2.T2,llama3_1
145,4,0.0,False,2404.18961v1_S2.T2,2404.18961v1,S2.T2,llama3_1
145,5,0.0,False,2404.18961v1_S2.T2,2404.18961v1,S2.T2,llama3_1
145,6,0.2,False,2404.18961v1_S2.T2,2404.18961v1,S2.T2,llama3_1
145,7,0.0,False,2404.18961v1_S2.T2,2404.18961v1,S2.T2,llama3_1
145,8,0.5,True,2404.18961v1_S2.T2,2404.18961v1,S2.T2,llama3_1
145,9,0.95,True,2404.18961v1_S2.T2,2404.18961v1,S2.T2,llama3_1
145,10,0.0,False,2404.18961v1_S2.T2,2404.18961v1,S2.T2,llama3_1
146,1,0.0,False,2404.18961v1_S2.T3,2404.18961v1,S2.T3,llama3_1
146,2,0.0,False,2404.18961v1_S2.T3,2404.18961v1,S2.T3,llama3_1
146,3,0.0,False,2404.18961v1_S2.T3,2404.18961v1,S2.T3,llama3_1
146,4,0.2,False,2404.18961v1_S2.T3,2404.18961v1,S2.T3,llama3_1
146,5,0.0,False,2404.18961v1_S2.T3,2404.18961v1,S2.T3,llama3_1
146,6,0.0,False,2404.18961v1_S2.T3,2404.18961v1,S2.T3,llama3_1
146,7,0.0,False,2404.18961v1_S2.T3,2404.18961v1,S2.T3,llama3_1
146,8,0.0,False,2404.18961v1_S2.T3,2404.18961v1,S2.T3,llama3_1
146,9,0.1,False,2404.18961v1_S2.T3,2404.18961v1,S2.T3,llama3_1
146,10,0.0,False,2404.18961v1_S2.T3,2404.18961v1,S2.T3,llama3_1
147,1,0.0,False,2404.18961v1_S2.SS1.89,2404.18961v1,S2.SS1.89,llama3_1
147,2,0.0,False,2404.18961v1_S2.SS1.89,2404.18961v1,S2.SS1.89,llama3_1
147,3,0.6,True,2404.18961v1_S2.SS1.89,2404.18961v1,S2.SS1.89,llama3_1
147,4,0.2,False,2404.18961v1_S2.SS1.89,2404.18961v1,S2.SS1.89,llama3_1
147,5,0.0,False,2404.18961v1_S2.SS1.89,2404.18961v1,S2.SS1.89,llama3_1
147,6,0.7,True,2404.18961v1_S2.SS1.89,2404.18961v1,S2.SS1.89,llama3_1
147,7,0.0,False,2404.18961v1_S2.SS1.89,2404.18961v1,S2.SS1.89,llama3_1
147,8,0.0,False,2404.18961v1_S2.SS1.89,2404.18961v1,S2.SS1.89,llama3_1
147,9,0.8,True,2404.18961v1_S2.SS1.89,2404.18961v1,S2.SS1.89,llama3_1
147,10,0.0,False,2404.18961v1_S2.SS1.89,2404.18961v1,S2.SS1.89,llama3_1
148,1,0.0,False,2404.18961v1_S2.T5,2404.18961v1,S2.T5,llama3_1
148,2,0.0,True,2404.18961v1_S2.T5,2404.18961v1,S2.T5,llama3_1
148,3,0.2,False,2404.18961v1_S2.T5,2404.18961v1,S2.T5,llama3_1
148,4,0.2,False,2404.18961v1_S2.T5,2404.18961v1,S2.T5,llama3_1
148,5,0.0,False,2404.18961v1_S2.T5,2404.18961v1,S2.T5,llama3_1
148,6,0.0,False,2404.18961v1_S2.T5,2404.18961v1,S2.T5,llama3_1
148,7,0.2,False,2404.18961v1_S2.T5,2404.18961v1,S2.T5,llama3_1
148,8,0.8,True,2404.18961v1_S2.T5,2404.18961v1,S2.T5,llama3_1
148,9,0.85,True,2404.18961v1_S2.T5,2404.18961v1,S2.T5,llama3_1
148,10,0.0,False,2404.18961v1_S2.T5,2404.18961v1,S2.T5,llama3_1
149,1,0.0,False,2404.18961v1_S2.T6,2404.18961v1,S2.T6,llama3_1
149,2,0.0,False,2404.18961v1_S2.T6,2404.18961v1,S2.T6,llama3_1
149,3,0.0,False,2404.18961v1_S2.T6,2404.18961v1,S2.T6,llama3_1
149,4,0.1,False,2404.18961v1_S2.T6,2404.18961v1,S2.T6,llama3_1
149,5,0.0,False,2404.18961v1_S2.T6,2404.18961v1,S2.T6,llama3_1
149,6,0.8,True,2404.18961v1_S2.T6,2404.18961v1,S2.T6,llama3_1
149,7,0.0,False,2404.18961v1_S2.T6,2404.18961v1,S2.T6,llama3_1
149,8,0.0,False,2404.18961v1_S2.T6,2404.18961v1,S2.T6,llama3_1
149,9,0.1,False,2404.18961v1_S2.T6,2404.18961v1,S2.T6,llama3_1
149,10,0.0,False,2404.18961v1_S2.T6,2404.18961v1,S2.T6,llama3_1
150,1,0.0,False,2404.18961v1_S2.T7,2404.18961v1,S2.T7,llama3_1
150,2,0.0,False,2404.18961v1_S2.T7,2404.18961v1,S2.T7,llama3_1
150,3,0.0,False,2404.18961v1_S2.T7,2404.18961v1,S2.T7,llama3_1
150,4,0.1,False,2404.18961v1_S2.T7,2404.18961v1,S2.T7,llama3_1
150,5,0.0,False,2404.18961v1_S2.T7,2404.18961v1,S2.T7,llama3_1
150,6,0.5,True,2404.18961v1_S2.T7,2404.18961v1,S2.T7,llama3_1
150,7,0.0,False,2404.18961v1_S2.T7,2404.18961v1,S2.T7,llama3_1
150,8,0.8,True,2404.18961v1_S2.T7,2404.18961v1,S2.T7,llama3_1
150,9,0.0,False,2404.18961v1_S2.T7,2404.18961v1,S2.T7,llama3_1
150,10,0.0,False,2404.18961v1_S2.T7,2404.18961v1,S2.T7,llama3_1
151,1,0.2,False,2404.18961v1_S4.T8,2404.18961v1,S4.T8,llama3_1
151,2,0.0,False,2404.18961v1_S4.T8,2404.18961v1,S4.T8,llama3_1
151,3,0.1,False,2404.18961v1_S4.T8,2404.18961v1,S4.T8,llama3_1
151,4,0.1,False,2404.18961v1_S4.T8,2404.18961v1,S4.T8,llama3_1
151,5,0.0,False,2404.18961v1_S4.T8,2404.18961v1,S4.T8,llama3_1
151,6,0.8,True,2404.18961v1_S4.T8,2404.18961v1,S4.T8,llama3_1
151,7,0.0,False,2404.18961v1_S4.T8,2404.18961v1,S4.T8,llama3_1
151,8,0.0,False,2404.18961v1_S4.T8,2404.18961v1,S4.T8,llama3_1
151,9,0.8,True,2404.18961v1_S4.T8,2404.18961v1,S4.T8,llama3_1
151,10,0.0,False,2404.18961v1_S4.T8,2404.18961v1,S4.T8,llama3_1
152,1,0.0,False,2404.18961v1_S4.T9,2404.18961v1,S4.T9,llama3_1
152,2,0.0,False,2404.18961v1_S4.T9,2404.18961v1,S4.T9,llama3_1
152,3,0.0,False,2404.18961v1_S4.T9,2404.18961v1,S4.T9,llama3_1
152,4,0.2,False,2404.18961v1_S4.T9,2404.18961v1,S4.T9,llama3_1
152,5,0.0,False,2404.18961v1_S4.T9,2404.18961v1,S4.T9,llama3_1
152,6,0.0,False,2404.18961v1_S4.T9,2404.18961v1,S4.T9,llama3_1
152,7,0.0,False,2404.18961v1_S4.T9,2404.18961v1,S4.T9,llama3_1
152,8,0.0,False,2404.18961v1_S4.T9,2404.18961v1,S4.T9,llama3_1
152,9,0.8,True,2404.18961v1_S4.T9,2404.18961v1,S4.T9,llama3_1
152,10,0.0,True,2404.18961v1_S4.T9,2404.18961v1,S4.T9,llama3_1
153,1,0.0,False,2404.10029_S4.T1,2404.10029,S4.T1,llama3_1
153,2,0.0,False,2404.10029_S4.T1,2404.10029,S4.T1,llama3_1
153,3,0.0,False,2404.10029_S4.T1,2404.10029,S4.T1,llama3_1
153,4,0.1,False,2404.10029_S4.T1,2404.10029,S4.T1,llama3_1
153,5,0.0,False,2404.10029_S4.T1,2404.10029,S4.T1,llama3_1
153,6,0.0,False,2404.10029_S4.T1,2404.10029,S4.T1,llama3_1
153,7,0.0,False,2404.10029_S4.T1,2404.10029,S4.T1,llama3_1
153,8,0.0,False,2404.10029_S4.T1,2404.10029,S4.T1,llama3_1
153,9,0.0,False,2404.10029_S4.T1,2404.10029,S4.T1,llama3_1
153,10,0.0,False,2404.10029_S4.T1,2404.10029,S4.T1,llama3_1
154,1,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,llama3_1
154,2,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,llama3_1
154,3,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,llama3_1
154,4,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,llama3_1
154,5,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,llama3_1
154,6,0.7,True,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,llama3_1
154,7,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,llama3_1
154,8,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,llama3_1
154,9,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,llama3_1
154,10,0.0,False,2410.13042v1_Sx1.T0,2410.13042v1,Sx1.T0,llama3_1
155,1,0.0,False,2410.13042v1_Sx1.T0a,2410.13042v1,Sx1.T0a,llama3_1
155,2,0.0,False,2410.13042v1_Sx1.T0a,2410.13042v1,Sx1.T0a,llama3_1
155,3,0.0,False,2410.13042v1_Sx1.T0a,2410.13042v1,Sx1.T0a,llama3_1
155,4,0.0,False,2410.13042v1_Sx1.T0a,2410.13042v1,Sx1.T0a,llama3_1
155,5,0.0,False,2410.13042v1_Sx1.T0a,2410.13042v1,Sx1.T0a,llama3_1
155,6,0.12,False,2410.13042v1_Sx1.T0a,2410.13042v1,Sx1.T0a,llama3_1
155,7,0.0,False,2410.13042v1_Sx1.T0a,2410.13042v1,Sx1.T0a,llama3_1
155,8,0.0,False,2410.13042v1_Sx1.T0a,2410.13042v1,Sx1.T0a,llama3_1
155,9,0.0,False,2410.13042v1_Sx1.T0a,2410.13042v1,Sx1.T0a,llama3_1
155,10,0.0,False,2410.13042v1_Sx1.T0a,2410.13042v1,Sx1.T0a,llama3_1
156,1,0.0,False,2410.13042v1_S2.T1,2410.13042v1,S2.T1,llama3_1
156,2,0.0,False,2410.13042v1_S2.T1,2410.13042v1,S2.T1,llama3_1
156,3,0.0,False,2410.13042v1_S2.T1,2410.13042v1,S2.T1,llama3_1
156,4,0.2,False,2410.13042v1_S2.T1,2410.13042v1,S2.T1,llama3_1
156,5,0.5,True,2410.13042v1_S2.T1,2410.13042v1,S2.T1,llama3_1
156,6,0.95,True,2410.13042v1_S2.T1,2410.13042v1,S2.T1,llama3_1
156,7,0.0,False,2410.13042v1_S2.T1,2410.13042v1,S2.T1,llama3_1
156,8,0.0,False,2410.13042v1_S2.T1,2410.13042v1,S2.T1,llama3_1
156,9,0.0,False,2410.13042v1_S2.T1,2410.13042v1,S2.T1,llama3_1
156,10,0.0,False,2410.13042v1_S2.T1,2410.13042v1,S2.T1,llama3_1
157,1,0.0,False,2410.13042v1_S2.T2,2410.13042v1,S2.T2,llama3_1
157,2,0.0,False,2410.13042v1_S2.T2,2410.13042v1,S2.T2,llama3_1
157,3,0.0,False,2410.13042v1_S2.T2,2410.13042v1,S2.T2,llama3_1
157,4,0.1,False,2410.13042v1_S2.T2,2410.13042v1,S2.T2,llama3_1
157,5,0.2,False,2410.13042v1_S2.T2,2410.13042v1,S2.T2,llama3_1
157,6,0.8,True,2410.13042v1_S2.T2,2410.13042v1,S2.T2,llama3_1
157,7,0.0,False,2410.13042v1_S2.T2,2410.13042v1,S2.T2,llama3_1
157,8,0.0,False,2410.13042v1_S2.T2,2410.13042v1,S2.T2,llama3_1
157,9,0.0,False,2410.13042v1_S2.T2,2410.13042v1,S2.T2,llama3_1
157,10,0.0,False,2410.13042v1_S2.T2,2410.13042v1,S2.T2,llama3_1
158,1,0.0,False,2410.13042v1_S2.T2a,2410.13042v1,S2.T2a,llama3_1
158,2,0.0,False,2410.13042v1_S2.T2a,2410.13042v1,S2.T2a,llama3_1
158,3,0.0,False,2410.13042v1_S2.T2a,2410.13042v1,S2.T2a,llama3_1
158,4,0.0,False,2410.13042v1_S2.T2a,2410.13042v1,S2.T2a,llama3_1
158,5,0.0,False,2410.13042v1_S2.T2a,2410.13042v1,S2.T2a,llama3_1
158,6,0.8,True,2410.13042v1_S2.T2a,2410.13042v1,S2.T2a,llama3_1
158,7,0.0,False,2410.13042v1_S2.T2a,2410.13042v1,S2.T2a,llama3_1
158,8,0.0,False,2410.13042v1_S2.T2a,2410.13042v1,S2.T2a,llama3_1
158,9,0.0,False,2410.13042v1_S2.T2a,2410.13042v1,S2.T2a,llama3_1
158,10,0.0,False,2410.13042v1_S2.T2a,2410.13042v1,S2.T2a,llama3_1
159,1,0.0,False,2410.13042v1_S3.T3,2410.13042v1,S3.T3,llama3_1
159,2,0.0,False,2410.13042v1_S3.T3,2410.13042v1,S3.T3,llama3_1
159,3,0.0,False,2410.13042v1_S3.T3,2410.13042v1,S3.T3,llama3_1
159,4,0.0,False,2410.13042v1_S3.T3,2410.13042v1,S3.T3,llama3_1
159,5,0.2,False,2410.13042v1_S3.T3,2410.13042v1,S3.T3,llama3_1
159,6,0.6,True,2410.13042v1_S3.T3,2410.13042v1,S3.T3,llama3_1
159,7,0.0,False,2410.13042v1_S3.T3,2410.13042v1,S3.T3,llama3_1
159,8,0.0,False,2410.13042v1_S3.T3,2410.13042v1,S3.T3,llama3_1
159,9,0.2,False,2410.13042v1_S3.T3,2410.13042v1,S3.T3,llama3_1
159,10,0.0,False,2410.13042v1_S3.T3,2410.13042v1,S3.T3,llama3_1
160,1,0.0,False,2410.13042v1_S4.T4,2410.13042v1,S4.T4,llama3_1
160,2,0.0,False,2410.13042v1_S4.T4,2410.13042v1,S4.T4,llama3_1
160,3,0.1,False,2410.13042v1_S4.T4,2410.13042v1,S4.T4,llama3_1
160,4,0.0,False,2410.13042v1_S4.T4,2410.13042v1,S4.T4,llama3_1
160,5,0.2,False,2410.13042v1_S4.T4,2410.13042v1,S4.T4,llama3_1
160,6,0.4,True,2410.13042v1_S4.T4,2410.13042v1,S4.T4,llama3_1
160,7,0.0,False,2410.13042v1_S4.T4,2410.13042v1,S4.T4,llama3_1
160,8,0.0,False,2410.13042v1_S4.T4,2410.13042v1,S4.T4,llama3_1
160,9,0.0,False,2410.13042v1_S4.T4,2410.13042v1,S4.T4,llama3_1
